Mortal	Immortal	Protein	nPeptide	log2FC	log2FC_SE	FDR	log_oddsDE
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15233|NONO_HUMAN	2	1.36419	0.357136	0.275084	-1.26632
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15287|RNPS1_HUMAN	1	-0.100812	0.579449	0.812641	-5.3263
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15293|RCN1_HUMAN	6	0.321497	0.439934	0.772297	-4.91611
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15363|TMED2_HUMAN	2	0.671358	0.424854	0.69511	-4.07681
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15365|PCBP1_HUMAN	1	-0.0593409	1.28814	0.816256	-5.34575
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15369|ELOC_HUMAN	1	1.37052	0.999601	0.596123	-3.35599
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15393|SF3B3_HUMAN	4	0.813773	0.543217	0.473491	-2.48576
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15404|RSU1_HUMAN	2	0.311406	0.204943	0.783748	-5.0526
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15428|SF3A2_HUMAN	1	0.638667	0.251546	0.708961	-4.23213
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15436|SC23A_HUMAN	4	0.603153	0.991195	0.786521	-5.09125
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15459|SF3A1_HUMAN	2	0.524817	0.201241	0.727833	-4.40718
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15582|BGH3_HUMAN	3	0.783549	0.450568	0.54831	-2.92667
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15631|TSN_HUMAN	2	-0.133783	0.0501299	0.807219	-5.28864
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15637|SF01_HUMAN	2	0.255437	0.337001	0.79938	-5.20986
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15691|MARE1_HUMAN	2	0.268285	0.307874	0.80088	-5.21892
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15717|ELAV1_HUMAN	4	0.616854	0.31733	0.479308	-2.5044
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15758|AAAT_HUMAN	2	-0.240866	1.02181	0.825854	-5.46592
LFS_05F_24_pre	LFS_05F_24_post	sp|Q15942|ZYX_HUMAN	8	0.292404	0.626609	0.826308	-5.48259
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16181|SEPT7_HUMAN	6	0.84683	0.436393	0.0823399	0.869364
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16186|ADRM1_HUMAN	3	0.232675	0.688773	0.830939	-5.59922
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16222|UAP1_HUMAN	2	0.464257	0.226695	0.751071	-4.63131
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16401|PSMD5_HUMAN	1	-0.0213793	1.3234	0.825398	-5.43983
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16531|DDB1_HUMAN	4	0.506303	0.399821	0.676095	-3.91145
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16537|2A5E_HUMAN	1	0.820306	0.505204	0.660653	-3.80953
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16555|DPYL2_HUMAN	6	0.514332	0.314093	0.316407	-1.48896
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16643|DREB_HUMAN	3	0.754599	0.46913	0.455331	-2.34249
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16650|TBR1_HUMAN	1	-0.796279	0.533563	0.693028	-4.05175
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16658|FSCN1_HUMAN	5	1.01695	0.708622	0.284892	-1.29933
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16698|DECR_HUMAN	3	0.180544	0.500355	0.83513	-5.72288
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16777|H2A2C_HUMAN	3	0.567631	0.396907	0.67993	-3.93741
LFS_05F_24_pre	LFS_05F_24_post	sp|Q16891|MIC60_HUMAN	2	-0.31787	0.578688	0.803232	-5.24785
LFS_05F_24_pre	LFS_05F_24_post	sp|Q32P28|P3H1_HUMAN	5	-0.166444	0.613595	0.838734	-5.83051
LFS_05F_24_pre	LFS_05F_24_post	sp|Q3KQU3|MA7D1_HUMAN	1	-0.402357	0.300606	0.768744	-4.88827
LFS_05F_24_pre	LFS_05F_24_post	sp|Q53GQ0|DHB12_HUMAN	3	-0.119416	0.539671	0.839708	-5.84422
LFS_05F_24_pre	LFS_05F_24_post	sp|Q562R1|ACTBL_HUMAN	12	-0.0691153	0.940525	0.846932	-6.5309
LFS_05F_24_pre	LFS_05F_24_post	sp|Q58FF7|H90B3_HUMAN	1	1.08473	0.357513	0.467567	-2.43035
LFS_05F_24_pre	LFS_05F_24_post	sp|Q5JPE7|NOMO2_HUMAN	8	0.552884	0.390086	0.297674	-1.44065
LFS_05F_24_pre	LFS_05F_24_post	sp|Q5NUL3|FFAR4_HUMAN	1	-0.184414	0.490646	0.804675	-5.26514
LFS_05F_24_pre	LFS_05F_24_post	sp|Q5SSJ5|HP1B3_HUMAN	7	0.690741	0.312531	0.0120058	2.76145
LFS_05F_24_pre	LFS_05F_24_post	sp|Q5SW79|CE170_HUMAN	1	0.772395	0.280909	0.662347	-3.82542
LFS_05F_24_pre	LFS_05F_24_post	sp|Q5T4B2|GT253_HUMAN	1	0.130732	0.968961	0.812377	-5.32531
LFS_05F_24_pre	LFS_05F_24_post	sp|Q5VYK3|ECM29_HUMAN	4	0.15455	0.430552	0.833686	-5.67813
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6DD88|ATLA3_HUMAN	3	0.186527	0.391582	0.830508	-5.59277
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6EMK4|VASN_HUMAN	3	0.81293	0.530068	0.551228	-2.96135
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6IAA8|LTOR1_HUMAN	3	-0.560287	0.162066	0.617663	-3.47845
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6IBS0|TWF2_HUMAN	4	0.350422	0.851742	0.828764	-5.55392
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6NYC8|PPR18_HUMAN	1	0.241388	0.205558	0.797551	-5.20382
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6NZI2|CAVN1_HUMAN	8	0.340221	0.61045	0.79379	-5.15191
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6P9B6|TLDC1_HUMAN	1	1.09411	1.81459	0.765079	-4.84254
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6UVK1|CSPG4_HUMAN	10	-0.291668	0.522278	0.790877	-5.11313
LFS_05F_24_pre	LFS_05F_24_post	sp|Q6WCQ1|MPRIP_HUMAN	2	-0.480545	0.247841	0.749676	-4.59437
LFS_05F_24_pre	LFS_05F_24_post	sp|Q71UM5|RS27L_HUMAN	1	0.145585	0.681314	0.820219	-5.39377
LFS_05F_24_pre	LFS_05F_24_post	sp|Q7KZF4|SND1_HUMAN	13	-0.174778	0.657905	0.84604	-6.12648
LFS_05F_24_pre	LFS_05F_24_post	sp|Q7L1Q6|BZW1_HUMAN	1	2.53744	0.198132	0.0176366	2.35438
LFS_05F_24_pre	LFS_05F_24_post	sp|Q7L2H7|EIF3M_HUMAN	5	1.41653	0.663955	0.00507326	3.34178
LFS_05F_24_pre	LFS_05F_24_post	sp|Q7Z2W4|ZCCHV_HUMAN	2	-0.647176	0.0970826	0.69852	-4.1242
LFS_05F_24_pre	LFS_05F_24_post	sp|Q7Z4V5|HDGR2_HUMAN	1	0.319388	0.379519	0.788554	-5.10277
LFS_05F_24_pre	LFS_05F_24_post	sp|Q7Z6Z7|HUWE1_HUMAN	2	0.295709	0.205746	0.784796	-5.07714
LFS_05F_24_pre	LFS_05F_24_post	sp|Q86UE4|LYRIC_HUMAN	3	-0.0691542	0.451212	0.836147	-5.75755
LFS_05F_24_pre	LFS_05F_24_post	sp|Q86UP2|KTN1_HUMAN	4	0.107005	0.560612	0.839901	-5.84486
LFS_05F_24_pre	LFS_05F_24_post	sp|Q86VP6|CAND1_HUMAN	9	0.917818	0.30343	1.28956e-06	11.6472
LFS_05F_24_pre	LFS_05F_24_post	sp|Q86Y82|STX12_HUMAN	2	-0.395821	0.430972	0.775744	-4.95913
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8IVF2|AHNK2_HUMAN	4	0.601251	0.320158	0.511921	-2.72699
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8IWE2|NXP20_HUMAN	3	0.398576	0.286157	0.730565	-4.43078
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8IY81|SPB1_HUMAN	2	1.05506	1.04672	0.708329	-4.22976
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8IYD1|ERF3B_HUMAN	1	0.00482412	0.90439	0.817263	-5.3491
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8N1F7|NUP93_HUMAN	2	1.39497	0.0103937	0.281654	-1.28588
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8N6T3|ARFG1_HUMAN	1	1.10894	0.344284	0.513621	-2.73822
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8NBJ5|GT251_HUMAN	2	1.14043	0.334374	0.24129	-0.935353
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8NBS9|TXND5_HUMAN	3	-0.00919934	0.28436	0.841242	-5.88313
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8NC51|PAIRB_HUMAN	2	0.233319	0.429597	0.814981	-5.33796
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8NE71|ABCF1_HUMAN	4	1.19051	0.74063	0.433815	-2.20264
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8NEU8|DP13B_HUMAN	2	0.34414	0.269362	0.768343	-4.88761
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8NI22|MCFD2_HUMAN	5	0.559747	0.575291	0.674535	-3.90252
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8TAD7|OCC1_HUMAN	1	0.893397	0.311543	0.566719	-3.11164
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8TDN6|BRX1_HUMAN	1	0.420264	0.376947	0.76794	-4.87961
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8TED1|GPX8_HUMAN	4	0.746169	0.345827	0.393846	-1.9264
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8WUM4|PDC6I_HUMAN	6	0.877948	0.342213	0.0253861	1.88009
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8WW12|PCNP_HUMAN	3	0.474051	0.292558	0.637046	-3.60117
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8WWI1|LMO7_HUMAN	6	0.322496	0.559795	0.805814	-5.27727
LFS_05F_24_pre	LFS_05F_24_post	sp|Q8WWX9|SELM_HUMAN	1	-0.459939	0.79268	0.779089	-4.99595
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92499|DDX1_HUMAN	9	0.620442	0.436387	0.0583422	1.06874
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92520|FAM3C_HUMAN	1	0.043366	0.544694	0.824016	-5.43515
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92598|HS105_HUMAN	3	0.519658	0.153397	0.505001	-2.69897
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92616|GCN1_HUMAN	4	0.574517	0.275395	0.540859	-2.87747
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92688|AN32B_HUMAN	2	-0.531745	0.246389	0.718707	-4.30331
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92820|GGH_HUMAN	2	1.33311	0.168242	0.124211	0.215899
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92841|DDX17_HUMAN	2	0.609026	0.152169	0.556963	-3.01737
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92900|RENT1_HUMAN	2	-0.580748	0.469362	0.730023	-4.41648
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92945|FUBP2_HUMAN	8	-0.625882	0.450933	0.227991	-0.783715
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92973|TNPO1_HUMAN	1	0.10432	0.549298	0.821662	-5.41106
LFS_05F_24_pre	LFS_05F_24_post	sp|Q92974|ARHG2_HUMAN	1	-0.38998	0.944281	0.792828	-5.13522
LFS_05F_24_pre	LFS_05F_24_post	sp|Q93009|UBP7_HUMAN	1	-0.170562	0.93657	0.808604	-5.30702
LFS_05F_24_pre	LFS_05F_24_post	sp|Q93052|LPP_HUMAN	2	1.15065	1.01424	0.676869	-3.91216
LFS_05F_24_pre	LFS_05F_24_post	sp|Q969H8|MYDGF_HUMAN	2	1.6747	0.419682	0.244625	-0.942009
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96A33|CCD47_HUMAN	2	0.702626	0.682891	0.728384	-4.40749
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96AC1|FERM2_HUMAN	3	0.350914	0.537241	0.796933	-5.19039
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96AE4|FUBP1_HUMAN	2	0.477138	0.58204	0.770732	-4.89318
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96AG4|LRC59_HUMAN	6	0.205665	0.591126	0.837947	-5.82053
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96AY3|FKB10_HUMAN	13	0.642132	0.501564	0.0429303	1.44668
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96C90|PP14B_HUMAN	1	0.022818	0.886198	0.816509	-5.34833
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96CV9|OPTN_HUMAN	3	0.172271	0.0820253	0.822375	-5.41644
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96CW1|AP2M1_HUMAN	4	0.544669	0.420014	0.657214	-3.78419
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96D15|RCN3_HUMAN	10	0.348651	0.446557	0.697165	-4.09914
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96FQ6|S10AG_HUMAN	1	0.294252	0.19986	0.785144	-5.07883
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96HE7|ERO1A_HUMAN	2	-0.582636	1.08504	0.789556	-5.10896
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96I24|FUBP3_HUMAN	1	0.177923	0.271915	0.803812	-5.25307
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96IX5|USMG5_HUMAN	1	0.0628726	0.634711	0.815238	-5.34081
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96JJ7|TMX3_HUMAN	2	0.410711	0.482092	0.775366	-4.95854
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96K17|BT3L4_HUMAN	1	0.670129	0.191397	0.66651	-3.84074
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96KP4|CNDP2_HUMAN	2	0.489405	0.318783	0.742466	-4.51197
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96PU8|QKI_HUMAN	1	0.93373	0.669203	0.670571	-3.86366
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96QD8|S38A2_HUMAN	2	0.500357	0.0250047	0.747317	-4.56759
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96QK1|VPS35_HUMAN	3	0.597956	0.317357	0.572111	-3.17384
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96SB8|SMC6_HUMAN	1	1.05445	0.286607	0.531588	-2.83997
LFS_05F_24_pre	LFS_05F_24_post	sp|Q96TA1|NIBL1_HUMAN	5	0.71612	0.341315	0.180044	-0.501659
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99436|PSB7_HUMAN	1	1.08077	0.555769	0.582539	-3.23618
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99439|CNN2_HUMAN	3	-0.281653	0.261484	0.791857	-5.12608
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99460|PSMD1_HUMAN	2	1.16823	0.0707498	0.429346	-2.17884
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99497|PARK7_HUMAN	3	0.880649	0.374701	0.211213	-0.656921
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99536|VAT1_HUMAN	7	0.394816	0.439258	0.694419	-4.06726
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99541|PLIN2_HUMAN	2	0.373657	0.149694	0.752909	-4.68819
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99584|S10AD_HUMAN	1	0.67369	0.711651	0.74684	-4.56724
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99613|EIF3C_HUMAN	3	-0.101003	0.619381	0.836349	-5.76373
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99623|PHB2_HUMAN	5	0.0564814	0.546725	0.844044	-6.04504
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99714|HCD2_HUMAN	1	-0.016638	0.294957	0.82494	-5.43919
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99715|COCA1_HUMAN	4	0.859847	0.381768	0.0681519	0.942716
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99729|ROAA_HUMAN	3	0.00890175	0.910668	0.840094	-5.85036
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99798|ACON_HUMAN	5	0.0358982	0.264042	0.844228	-6.04515
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99829|CPNE1_HUMAN	2	0.4453	0.890842	0.809969	-5.31558
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99832|TCPH_HUMAN	4	0.200794	0.798177	0.841999	-5.91762
LFS_05F_24_pre	LFS_05F_24_post	sp|Q99961|SH3G1_HUMAN	2	0.956916	0.669346	0.609993	-3.43724
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BPX3|CND3_HUMAN	2	0.72578	0.368634	0.672961	-3.8839
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BQE3|TBA1C_HUMAN	2	-0.11748	0.00917761	0.808329	-5.30224
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BQG0|MBB1A_HUMAN	1	0.472608	1.16021	0.789223	-5.10724
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BR76|COR1B_HUMAN	1	-0.362249	1.38982	0.813949	-5.33171
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BRP8|PYM1_HUMAN	1	-0.579726	0.583981	0.751993	-4.65333
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BS26|ERP44_HUMAN	3	-0.263543	0.360676	0.804961	-5.27448
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BSJ8|ESYT1_HUMAN	6	-0.596163	0.591649	0.682934	-3.975
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BT09|CNPY3_HUMAN	1	0.21935	0.985875	0.818999	-5.373
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BUF5|TBB6_HUMAN	6	0.0172751	0.533565	0.846219	-6.15067
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BY44|EIF2A_HUMAN	2	0.676121	0.220886	0.668146	-3.85126
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BZE4|NOG1_HUMAN	1	0.552952	0.355542	0.733776	-4.46363
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9BZG1|RAB34_HUMAN	2	0.53648	0.269858	0.710839	-4.24547
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9GZL7|WDR12_HUMAN	1	0.378466	0.288216	0.773842	-4.9351
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9GZQ8|MLP3B_HUMAN	1	1.38573	0.712834	0.501474	-2.66696
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9H0U4|RAB1B_HUMAN	2	0.742708	0.816391	0.742959	-4.51441
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9H1E3|NUCKS_HUMAN	1	1.93636	0.894869	0.34577	-1.66422
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9H3P7|GCP60_HUMAN	5	0.831328	0.57692	0.261566	-1.21439
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9H488|OFUT1_HUMAN	2	-0.72544	0.2377	0.647403	-3.67364
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9H4A6|GOLP3_HUMAN	2	0.67376	0.244416	0.585072	-3.26192
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9H6Z4|RANB3_HUMAN	2	0.817381	0.513954	0.652816	-3.74791
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9HAV7|GRPE1_HUMAN	2	-0.30414	0.343602	0.79315	-5.13982
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9HB71|CYBP_HUMAN	7	0.614102	0.299531	0.020384	1.96345
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NP72|RAB18_HUMAN	2	0.798959	0.464345	0.628106	-3.55664
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NQC3|RTN4_HUMAN	1	-1.97207	0.130719	0.0896103	0.710955
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NR12|PDLI7_HUMAN	4	0.697578	0.801739	0.712694	-4.25211
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NR31|SAR1A_HUMAN	2	-0.273667	0.584302	0.820461	-5.39858
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NR45|SIAS_HUMAN	5	0.407728	0.387327	0.702518	-4.17677
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NR50|EI2BG_HUMAN	1	-0.280503	0.595801	0.796312	-5.17855
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NSD9|SYFB_HUMAN	3	-0.442877	0.192115	0.669767	-3.86255
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NTK5|OLA1_HUMAN	3	1.38709	0.502102	0.0302651	1.74544
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NVA2|SEP11_HUMAN	2	0.433464	0.377477	0.756511	-4.73625
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NVI7|ATD3A_HUMAN	2	0.258109	0.409896	0.812113	-5.32372
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NYL4|FKB11_HUMAN	1	-0.335082	0.49515	0.78549	-5.07894
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NYL9|TMOD3_HUMAN	2	0.561011	0.479075	0.73997	-4.50149
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NYU2|UGGG1_HUMAN	2	0.780595	0.752761	0.713306	-4.26118
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NZ32|ARP10_HUMAN	1	0.551936	0.151574	0.731106	-4.44294
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NZB2|F120A_HUMAN	2	0.15644	0.0847551	0.820943	-5.40345
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NZM1|MYOF_HUMAN	12	0.221351	0.551984	0.831581	-5.60947
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9NZN4|EHD2_HUMAN	9	0.631672	0.428842	0.0800238	0.89154
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9P035|HACD3_HUMAN	2	-1.34844	0.474521	0.351381	-1.7631
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9P0L0|VAPA_HUMAN	2	0.627628	0.76785	0.757395	-4.74772
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9P258|RCC2_HUMAN	1	-0.650732	0.900953	0.757835	-4.74813
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9P2E9|RRBP1_HUMAN	14	-0.203337	0.455261	0.8219	-5.41173
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9P2J5|SYLC_HUMAN	2	1.79586	0.700459	0.201072	-0.602319
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UBE0|SAE1_HUMAN	2	1.04818	0.53226	0.375908	-1.88795
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UBG0|MRC2_HUMAN	2	-0.751819	0.658205	0.717525	-4.29437
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UBQ5|EIF3K_HUMAN	3	0.426833	0.249328	0.735352	-4.46641
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UBR2|CATZ_HUMAN	3	-0.792971	0.307012	0.348583	-1.6873
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UBS4|DJB11_HUMAN	5	-0.100903	0.423026	0.843121	-5.97564
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UH65|SWP70_HUMAN	2	0.0659065	0.0546843	0.814466	-5.33439
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UHA4|LTOR3_HUMAN	1	0.217172	1.80918	0.811582	-5.32251
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UHB6|LIMA1_HUMAN	2	0.0584981	0.48187	0.831153	-5.60433
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UHD8|SEPT9_HUMAN	8	0.710116	0.350994	0.0156563	2.53278
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UHL4|DPP2_HUMAN	1	0.269656	0.391089	0.794109	-5.15243
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UHX1|PUF60_HUMAN	1	0.0432099	0.934449	0.82471	-5.43742
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UHY7|ENOPH_HUMAN	2	0.8149	0.519943	0.622957	-3.49577
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UI14|PRAF1_HUMAN	1	0.596025	1.25453	0.780182	-5.0077
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UIQ6|LCAP_HUMAN	2	0.737455	0.496825	0.631135	-3.5687
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UJ70|NAGK_HUMAN	4	0.301041	0.491986	0.807498	-5.29168
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UJU6|DBNL_HUMAN	1	-0.227057	0.812397	0.804388	-5.26256
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UK76|JUPI1_HUMAN	2	0.399661	0.31598	0.763412	-4.83396
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9ULC3|RAB23_HUMAN	1	0.497588	0.434534	0.754723	-4.7102
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9ULC4|MCTS1_HUMAN	4	0.182666	0.120976	0.818011	-5.36124
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9ULV4|COR1C_HUMAN	11	0.585317	0.638582	0.449019	-2.33378
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UMX5|NENF_HUMAN	1	0.293069	0.43946	0.796	-5.17638
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UNM6|PSD13_HUMAN	2	-0.428935	1.14474	0.819733	-5.38439
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UNS2|CSN3_HUMAN	1	-0.590641	0.523968	0.748738	-4.58138
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9UQ80|PA2G4_HUMAN	8	0.87773	0.438559	0.00125842	5.17308
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9Y224|RTRAF_HUMAN	1	0.784164	0.629093	0.704481	-4.20414
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9Y263|PLAP_HUMAN	1	0.857326	0.182925	0.558378	-3.02647
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9Y265|RUVB1_HUMAN	2	-0.230089	0.941422	0.827433	-5.5251
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9Y266|NUDC_HUMAN	4	0.0220538	0.48919	0.840862	-5.88087
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9Y277|VDAC3_HUMAN	1	1.12079	1.21995	0.705129	-4.20485
LFS_05F_24_pre	LFS_05F_24_post	sp|Q9Y281|COF2_HUMAN	2	0.830559	0.939089	0.739465	-4.49457
